Attend farm
live farm
may cattle
include cattle
poultry rabbits
Attend animals
produced animal
skins feathers
may catching
include catching
feeding catching
watering catching
herding catching
grazing catching
milking catching
castrating catching
branding catching
beaking catching
weighing catching
detect diseases
assist birth
Includes workers
shear wool
